"","Year","mngmt.divisions","mngmt.area","deep.bound","shallow.bound","no.stations","CPUE.mean","CPUE.bootmean","CPUE.lo95ci","CPUE.hi95ci","CPUE.var","CPUE.cv","WCPUE.mean","WCPUE.bootmean","WCPUE.lo95ci","WCPUE.hi95ci","WCPUE.var","WCPUE.cv"
"44",2014,"SEdist","SSEO",250,0,35,0.0254327652091173,0.0252860151802298,0.0140432442154321,0.0375836247261674,3.62108246308211e-05,0.237769792629936,0.0899023226849156,0.0897052150079146,0.0517978536075575,0.134009405634669,0.000447744688389594,0.23287293554924
"45",2014,"SEdist","EYKT",250,0,47,0.0108056484364039,0.010595482039913,0.00364436018583252,0.0206943858832809,1.87366316283572e-05,0.391462012396343,0.0398558926935674,0.0386940576036212,0.0148404098550899,0.071921150794333,0.00023752911475475,0.384231733787976
"46",2014,"SEdist","NSEO",250,0,6,0.0170651233030404,0.0170651233030404,0.00321560999404762,0.032253630830076,5.46148672268536e-05,0.42480094055212,0.0598246601397325,0.0594865472372721,0.011272861708626,0.11632673904899,0.000703333733167769,0.446245172120857
"47",2013,"SEdist","CSEO",250,0,16,0.0294158925513946,0.0287218662151042,0.014561973147022,0.0469097551810993,6.69954925057444e-05,0.277557509907898,0.093796679151909,0.0935442953503808,0.0471257246495559,0.146247169583367,0.000666840393648972,0.275953571016229
"48",2013,"SEdist","SSEO",250,0,35,0.0214765786120307,0.020053796285063,0.00658023614505077,0.0410397115112011,8.16428297050373e-05,0.42999316157762,0.0759175923133431,0.0720657219924843,0.027615249294716,0.142302076610432,0.000902535315992529,0.397932142632703
"49",2013,"SEdist","EYKT",250,0,45,0.00803263554043924,0.00767126957617998,0.00340660089069154,0.0127278210976539,6.29979394476336e-06,0.320479021470776,0.032641880925079,0.0318336073979508,0.0146456429032061,0.0534104249451578,0.000101679943960687,0.309755594081999
"50",2013,"SEdist","NSEO",250,0,8,0.0294526222301646,0.0294526222301646,0.00818517943541667,0.053520735830077,0.000127666587993705,0.37916468987216,0.0987283595044512,0.0957561931712287,0.0268867720403229,0.172171548591522,0.00140379849505583,0.384311488263703
"51",2012,"SEdist","CSEO",250,0,16,0.0395525864594996,0.0387540247855791,0.0185186252003328,0.0656131942034967,0.000143871678572868,0.301729778401231,0.134674273257965,0.134539939768427,0.0652817487354445,0.217160285199122,0.0015939165111993,0.291992370047894
"52",2012,"SEdist","SSEO",250,0,34,0.0202780073071961,0.0199358297534142,0.00677095016447482,0.0365295764607498,6.01158826238948e-05,0.381970220834905,0.0745406418967509,0.0713815902827101,0.023166864470002,0.135204992390061,0.000889923332461646,0.404994655765533
"53",2012,"SEdist","EYKT",250,0,48,0.0124932116588542,0.0122586947213542,0.00568408450018229,0.0203245915863802,1.40465313797416e-05,0.300957477472654,0.0546142170289255,0.0535168079386813,0.0255444557308257,0.0943907336670454,0.000322614620511966,0.325990247984634
"54",2012,"SEdist","NSEO",250,0,8,0.016410765109375,0.01521617811875,0.001947708184375,0.03785770161875,9.91718439489916e-05,0.62046115764463,0.0550106508276233,0.0510062666696323,0,0.133469013671946,0.00134878212475409,0.660135006677634
"55",2011,"SEdist","CSEO",250,0,18,0.0286924870347528,0.0274552434537802,0.00834062886725465,0.0612079214811716,0.000173245724609803,0.451432513209318,0.0923658127556295,0.0882181340993441,0.0284427856412253,0.188426328510972,0.00178745005365332,0.452881205738811
"56",2011,"SEdist","SSEO",250,0,31,0.0193233410371945,0.0189690562981305,0.00940043361857099,0.030636354537313,3.00277069282054e-05,0.283468585442974,0.0678117343980776,0.0660883637460809,0.0324341860115394,0.110231475409779,0.000405387412556945,0.299567355252391
"57",2011,"SEdist","EYKT",250,0,48,0.00831422698229167,0.00824630376197917,0.00391381753868056,0.0131047991777083,5.80892090152644e-06,0.29171464180685,0.0361651588434506,0.0350584658301741,0.0169373419218361,0.0581281183882361,0.000116466968742088,0.304027615958124
"58",2011,"SEdist","NSEO",250,0,6,0.0155898180738944,0.015316842736932,0.00402929490555556,0.0310741211445326,5.41150719803748e-05,0.47421166820164,0.0578646396960673,0.0573998431792376,0.0154203076609652,0.117364041983445,0.000717327470322733,0.45748956447739
"59",2010,"SEdist","CSEO",250,0,18,0.045172946787528,0.043909601052299,0.0174158606221108,0.0841603567307219,0.000328600544666806,0.392250434799056,0.158763814238385,0.151679835129161,0.0572188219126764,0.306085475949406,0.00433356338293531,0.4111358019921
"60",2010,"SEdist","SSEO",250,0,35,0.0242272589672495,0.0241399801498848,0.0135501866241822,0.0366921539697319,3.7745425929343e-05,0.251885968987127,0.0818235292853907,0.0831870125353092,0.0456361368076893,0.128517167136772,0.000475736016093524,0.260366777684265
"61",2010,"SEdist","EYKT",250,0,44,0.0141563436599432,0.0137323409232955,0.00572771895757812,0.0235857383393111,2.16896837626589e-05,0.333266089248784,0.0599673606930316,0.0567008971217538,0.0239284693199147,0.106019585291133,0.000412250063239457,0.346915791449797
"62",2010,"SEdist","NSEO",250,0,8,0.008608604533977,0.00832185481640625,0.00188623226402344,0.016370844551355,1.43793141621666e-05,0.445996995507223,0.0312101926180557,0.0306368487417437,0.00594893621198873,0.0588916181912235,0.000193053073273968,0.447799747865939
"63",2009,"SEdist","CSEO",250,0,18,0.0240909379535714,0.0226477570291667,0.00837053489654762,0.045549051723998,9.96265596612291e-05,0.418874221101395,0.0860645526154583,0.0817632492672283,0.0282637659240894,0.165198661051625,0.0012257745496386,0.410097623663381
"64",2009,"SEdist","SSEO",250,0,35,0.0198408386487451,0.0200847944778123,0.00835659933316175,0.0326739787848933,4.03585415040211e-05,0.317710915574806,0.072090836908559,0.0706838014852348,0.0313235875904737,0.120967282111072,0.000505061930606111,0.312103638547823
"65",2009,"SEdist","EYKT",250,0,47,0.0119872687018011,0.0116613219597911,0.00535867362863602,0.020168418174237,1.48108591852651e-05,0.320099928542789,0.0477863279474572,0.0466210674723464,0.0209863071944012,0.0779400422147798,0.000222758316319082,0.317625164110195
"66",2009,"SEdist","NSEO",250,0,7,0.0126485236846939,0.0121776142112245,0.00137737815918367,0.0314942394704082,7.14190051672901e-05,0.676822092182415,0.0453719975397662,0.0436827803627797,0.00494084527235653,0.112974177175899,0.000893575504182153,0.663984228281483
"67",2008,"SEdist","CSEO",250,0,18,0.0244029405253994,0.02391069713364,0.010671290592047,0.0400675875865408,5.8393057095453e-05,0.315192102867135,0.0782894131629037,0.0779538044701276,0.0314698784874045,0.132141156915457,0.000655788115834735,0.323418481782694
"68",2008,"SEdist","SSEO",250,0,35,0.0120849602335778,0.012154239724415,0.0066310218140789,0.0181276577265102,8.52334317231898e-06,0.240201050125516,0.0411273264936907,0.0398038283696617,0.0234045126490314,0.0590190896402365,8.73117664193466e-05,0.230814353491485
"69",2008,"SEdist","EYKT",250,0,48,0.0106593290341546,0.0102648236516663,0.00341793037282301,0.0202245092237314,1.89579456365736e-05,0.404760013131108,0.0392121313745305,0.0369078374634961,0.0110408062461617,0.0739297736599449,0.00025523648324049,0.412883725834634
"70",2008,"SEdist","NSEO",250,0,7,0.0189192356589899,0.0186406790755758,0.00265494036002304,0.0427463317421798,0.000111831737052091,0.552653311635795,0.0681939272093857,0.0627286529167307,0.00956966829527499,0.144508450283967,0.00136143813362161,0.550702685485158
"71",2007,"SEdist","CSEO",250,0,19,0.0252822939081605,0.0240090343689213,0.0083332627101889,0.0485058571604175,0.000106645573960148,0.409053742676458,0.0755739433877507,0.0713780553939271,0.0279394753521824,0.139735622167577,0.000893459306617854,0.400122434247837
"72",2007,"SEdist","SSEO",250,0,34,0.0295606704153097,0.0293599001047861,0.0140311154513532,0.0470867186421489,7.25411611343467e-05,0.286251888598579,0.0962008987310587,0.0942827275160207,0.0473355602638154,0.155257821114893,0.00075965188170931,0.286878988354444
"73",2007,"SEdist","EYKT",250,0,50,0.0053875288632,0.0053634224514,0.00201008486636,0.00993788884599,4.11158304723803e-06,0.370600409837658,0.0222430433672265,0.0213884084560958,0.00729809461949954,0.0400900415899415,7.16918354443238e-05,0.383911972762259
"74",2007,"SEdist","NSEO",250,0,8,0.00504331376625,0.00495054269,0.001296422045,0.0096643895425,4.73054212493365e-06,0.435427494223141,0.0181785024547925,0.0181798995023063,0.00283944464541275,0.035017240587411,6.33613197811184e-05,0.430211784597726
"75",2006,"SEdist","CSEO",250,0,19,0.0273396474688596,0.0269070531383772,0.0144086047870614,0.0430745845758553,5.1502173440429e-05,0.262380549886828,0.0817237936382724,0.0808804435776531,0.0398311513548846,0.129968814968203,0.000505580343867671,0.276492900084448
"76",2006,"SEdist","SSEO",250,0,33,0.0285235296954158,0.02799667170103,0.0148201247697663,0.0443165680181405,5.77228781065026e-05,0.2695866985989,0.0928256752343447,0.0907984767213139,0.0457679679113369,0.143072727140241,0.000616580577989731,0.270207620370134
"77",2006,"SEdist","EYKT",250,0,49,0.00594082733979592,0.00583084179336735,0.00218134475123724,0.0104088848737032,4.55213063511766e-06,0.35903764645699,0.0245274008755468,0.0242629184343783,0.00952654672769616,0.0446714887184288,8.01769479267635e-05,0.364225615177647
"78",2006,"SEdist","NSEO",250,0,8,0.0261937530958333,0.0250245341145833,0.00451124225208333,0.0588014465470833,0.000224140762015784,0.579948011593685,0.0944147493140983,0.0823685072897812,0.012046242024317,0.207748895497129,0.00292759680787447,0.613641477023966
"79",2005,"SEdist","CSEO",250,0,17,0.0440250660983193,0.044197160112395,0.0246980649070693,0.0666377160005567,0.000113383523932901,0.240036750998921,0.131599919890277,0.129960134165706,0.0741918823204679,0.196555516553217,0.000937377668944352,0.231597096300367
"80",2005,"SEdist","SSEO",250,0,36,0.0368476575492072,0.0362874401708055,0.0194472323018182,0.0573041312182496,9.91909774767549e-05,0.270417793744585,0.119915337594378,0.116230186837331,0.0573404664421883,0.179920089503589,0.00101653550223916,0.268484317745062
"81",2005,"SEdist","EYKT",250,0,48,0.00639225349296948,0.0061588659251911,0.00239932504052865,0.0111674674415322,5.31865266016521e-06,0.362921713738675,0.0263911665753886,0.0253973502197223,0.00959795868999989,0.0492792838098583,0.000103744064071502,0.38698868607409
"82",2005,"SEdist","NSEO",250,0,7,0.0121210090776832,0.011203592992101,0.001128702918037,0.0253996621738658,4.19130484336362e-05,0.537959758297922,0.0436898839702893,0.0436898839702893,0,0.0939933761104394,0.000509416646993018,0.523310076910576
"83",2004,"SEdist","CSEO",250,0,18,0.0246271225967593,0.0237821333763889,0.0109931744368866,0.042318058726412,6.51195241243341e-05,0.33134064525118,0.0736155024418073,0.0732590268953613,0.0337831069182557,0.128759565671654,0.000597627063632757,0.326354562430218
"84",2004,"SEdist","SSEO",250,0,34,0.0203366336399429,0.0203946819629922,0.00988090635868634,0.03259157273361,3.55258871307762e-05,0.289838440356973,0.0661826137851579,0.0663974356916404,0.0307065804000611,0.110083410547237,0.000401134308452817,0.298142171864209
"85",2004,"SEdist","EYKT",250,0,47,0.0109043189068171,0.0107288782774554,0.00470885420887213,0.0191080538801202,1.30122831512603e-05,0.329042821224633,0.0419671298283429,0.0400676479552548,0.0161171898411812,0.0741168328901449,0.000213800835988834,0.352316885968349
"86",2004,"SEdist","NSEO",250,0,8,0.0155817532291667,0.0148511117270833,0.00146128300416667,0.039427635036875,0.000118098462648022,0.713762800731867,0.0561640525366305,0.055265234231813,0.00526715923489768,0.142093486138399,0.00155030727655595,0.680348511010667
"87",2003,"SEdist","CSEO",250,0,19,0.027045483337186,0.0268212524730667,0.0115994791884492,0.046196846660039,7.52379811886175e-05,0.318946326323366,0.0812423067676064,0.0805420261170545,0.0338184184081661,0.12995368649241,0.000680395268358078,0.322594723850344
"88",2003,"SEdist","SSEO",250,0,34,0.044209748265,0.0443876733102941,0.0207271696317353,0.0718887528189338,0.000179202742464425,0.301163023287161,0.150777555652175,0.150487881845305,0.0709040840641314,0.247595803062216,0.00211172924414511,0.301063475644578
"89",2003,"SEdist","EYKT",250,0,46,0.0071177709775003,0.00695205613790403,0.00324035250987617,0.0114409725469616,4.20961337218681e-06,0.290713023892715,0.0306204852156487,0.0303523879864253,0.0152263376604599,0.0502556561172974,8.36590089681605e-05,0.294118315050359
"90",2003,"SEdist","NSEO",250,0,8,0.020546853565,0.02005984121,0.00399818064,0.041120086945,9.39057860179634e-05,0.470685740783898,0.0740606365737466,0.0723052123227061,0.0157662635710446,0.139689640629355,0.00110807526665923,0.458817932503205
"91",2002,"SEdist","CSEO",250,0,19,0.0229405691769041,0.0229499570387396,0.0105327822550053,0.0379811146861406,5.04974265881909e-05,0.305570695292362,0.0722490475248899,0.0722678004020004,0.0330660997913702,0.119729456397793,0.000538251434317602,0.314674612325366
"92",2002,"SEdist","SSEO",250,0,33,0.0456121379977288,0.0448640823068962,0.0223421181938523,0.0720650969697917,0.000174743796856235,0.293068580190462,0.156085903276535,0.153753639652203,0.0762867423856461,0.244798308179272,0.00197942821213153,0.286109273190103
"93",2002,"SEdist","EYKT",250,0,49,0.00417266049361959,0.0041335721836894,0.00158938395074649,0.00721124319371919,1.98002193492063e-06,0.334881542629115,0.0179506884049354,0.0177001070278659,0.00782802365581472,0.0300177472079655,3.4652779501592e-05,0.325753751135253
"94",2002,"SEdist","NSEO",250,0,8,0.014547582595,0.01378635577625,0.0016488913325,0.03505543360125,9.25084892836015e-05,0.655770946901839,0.0524364095060341,0.0497629744411515,0.00543044525184412,0.128644544339132,0.00123340609719956,0.659799341105556
"95",2001,"SEdist","CSEO",250,0,16,0.0270197254521875,0.0259096512920313,0.0110061780545313,0.0445699439389375,7.3935422266666e-05,0.323200760208719,0.0885573994290044,0.0858702390155849,0.039500415368243,0.149725873186903,0.000840372637612761,0.326165737167405
"96",2001,"SEdist","SSEO",250,0,34,0.0324715103555446,0.0307386898381296,0.0131852415003911,0.0552505717762633,0.000130316465485651,0.357559697198609,0.10610102741152,0.102531860617262,0.0473943729380462,0.187190587269727,0.00132329780625756,0.342777147761047
"97",2001,"SEdist","EYKT",250,0,47,0.00821708083671102,0.00804802000970908,0.00329100809747677,0.014238285474589,7.68222064943217e-06,0.339085460609889,0.0353496906646276,0.0350807352380201,0.014109914607395,0.0596620631517771,0.000137362243901235,0.331645555266438
"98",2001,"SEdist","NSEO",250,0,8,0.0076394061903125,0.0076394061903125,0,0.0172459306034375,1.92665523082785e-05,0.558982253516595,0.0275360547886381,0.0256751476268217,0,0.0579668875236579,0.000223826179531777,0.555308814724377
"99",2000,"SEdist","CSEO",250,0,18,0.0248913767480267,0.0242088535571917,0.0120519597047586,0.0387060382300661,4.52789769431511e-05,0.274807182802605,0.0789764621581858,0.0765882475667721,0.0367530954723175,0.11992139356891,0.000448209061598378,0.27235896899003
"100",2000,"SEdist","SSEO",250,0,34,0.0337070485543782,0.0335329341501132,0.0171170535917812,0.0551468926081614,0.000100007822669984,0.29327615439841,0.117168613201069,0.114358412102328,0.0593778176196264,0.193449492331119,0.00118783452513775,0.294601444777152
"101",2000,"SEdist","EYKT",250,0,46,0.0117026990257764,0.0113756319388199,0.00568046763868401,0.0185836113933657,1.17059358382538e-05,0.296101738491458,0.0433666017590579,0.0425334434963611,0.0213093969777024,0.0733530872160551,0.000167385912764138,0.295245304741566
"102",2000,"SEdist","NSEO",250,0,6,0.0106417566238095,0.0105790651095238,0.00102926808095238,0.0250918351952381,4.19464913187768e-05,0.591108662521848,0.0383579542886676,0.0359101886934893,0.00370997189614574,0.0867329410045611,0.000534739278648531,0.606669495768614
"103",1999,"SEdist","CSEO",250,0,18,0.0288267950172924,0.0282599816185411,0.012329293145384,0.0504036738819708,9.50308317955728e-05,0.337221124122734,0.0915915469264043,0.0884513419079498,0.0383068694371348,0.157268862284099,0.000964497988796318,0.339072294218985
"104",1999,"SEdist","SSEO",250,0,36,0.026478106239352,0.0259539815484156,0.0127877846979727,0.0422897531661299,5.54354809823529e-05,0.284011881318826,0.0801769973076964,0.0783259287087746,0.0402446563970175,0.130944688023186,0.000523477225467217,0.287633359059938
"105",1999,"SEdist","EYKT",250,0,47,0.0147885648671543,0.0144267521003324,0.00618111680062168,0.0240901907527992,2.01488754611355e-05,0.306557742129313,0.0558467400569823,0.0538297519786554,0.0212735476291377,0.0915743886929842,0.000317983641684462,0.323818998626148
"106",1999,"SEdist","NSEO",250,0,8,0.0134955739294017,0.0129246213914063,0.001975227428125,0.0268529059804049,3.97140753903392e-05,0.472287430929412,0.0486444697227075,0.048296663486459,0.010508370156347,0.0971336434202605,0.000508770511626501,0.462286669827031
"107",1998,"SEdist","CSEO",250,0,15,0.0801967690854167,0.0795148687972917,0.0383191515462083,0.128505088329281,0.000536346732821973,0.289178612254253,0.244758642703477,0.242714851591836,0.114662972346369,0.40413329970802,0.00550991500177879,0.30148366959919
